frame,score
75758,4-2
75759,4-2
75760,4-2
75761,4-2
75762,4-2
75763,4-2
75764,4-2
75765,4-2
75766,4-2
75767,4-2
75768,4-2
75769,4-2
75770,4-2
75771,4-2
75772,4-2
75773,4-2
75774,4-2
75775,4-2
75776,4-2
75777,4-2
75778,4-2
75779,4-2
75780,4-2
75781,4-2
75782,4-2
75783,4-2
75784,4-2
75785,4-2
75786,4-2
75787,4-2
75788,4-2
75789,4-2
75790,4-2
75791,4-2
75792,4-2
75793,4-2
75794,4-2
75795,4-2
75796,4-2
75797,4-2
75798,4-2
75799,4-2
75800,4-2
75801,4-2
75802,4-2
75803,4-2
75804,4-2
75805,4-2
75806,4-2
75807,4-2
75808,4-2
75809,4-2
75810,4-2
75811,4-2
75812,4-2
75813,4-2
75814,4-2
75815,4-2
75816,4-2
75817,4-2
75818,4-2
75819,4-2
75820,4-2
75821,4-2
75822,4-2
75823,4-2
75824,4-2
75825,4-2
75826,4-2
75827,4-2
75828,4-2
75829,4-2
75830,4-2
75831,4-2
75832,4-2
75833,4-2
75834,4-2
75835,4-2
75836,4-2
75837,4-2
75838,4-2
75839,4-2
75840,4-2
75841,4-2
75842,4-2
75843,4-2
75844,4-2
75845,4-2
75846,4-2
75847,4-2
75848,4-2
75849,4-2
75850,4-2
75851,4-2
75852,4-2
75853,4-2
75854,4-2
75855,4-2
75856,4-2
75857,4-2
75858,4-2
75859,4-2
75860,4-2
75861,4-2
75862,4-2
75863,4-2
75864,4-2
75865,4-2
75866,4-2
75867,4-2
75868,4-2
75869,4-2
75870,4-2
75871,4-2
75872,4-2
75873,4-2
75874,4-2
75875,4-2
75876,4-2
75877,4-2
75878,4-2
75879,4-2
75880,4-2
75881,4-2
75882,4-2
75883,4-2
75884,4-2
75885,4-2
75886,4-2
75887,4-2
75888,4-2
75889,4-2
75890,4-2
75891,4-2
75892,4-2
75893,4-2
75894,4-2
75895,4-2
75896,4-2
75897,4-2
75898,4-2
75899,4-2
75900,4-2
75901,4-2
75902,4-2
75903,4-2
75904,4-2
75905,4-2
75906,4-2
75907,4-2
75908,4-2
75909,4-2
75910,4-2
75911,4-2
75912,4-2
75913,4-2
75914,4-2
75915,4-2
75916,4-2
75917,4-2
75918,4-2
75919,4-2
75920,4-2
75921,4-2
75922,4-2
75923,4-2
75924,4-2
75925,4-2
75926,4-2
75927,4-2
75928,4-2
75929,4-2
75930,4-2
75931,4-2
75932,4-2
75933,4-2
75934,4-2
75935,4-2
75936,4-2
75937,4-2
75938,4-2
75939,4-2
75940,4-2
75941,4-2
75942,4-2
75943,4-2
75944,4-2
75945,4-2
75946,4-2
75947,4-2
75948,4-2
75949,4-2
75950,4-2
75951,4-2
75952,4-2
75953,4-2
75954,4-2
75955,4-2
75956,4-2
75957,4-2
75958,4-2
75959,4-2
75960,4-2
75961,4-2
75962,4-2
75963,4-2
75964,4-2
75965,4-2
75966,4-2
75967,4-2
75968,4-2
75969,4-2
75970,4-2
75971,4-2
75972,4-2
75973,4-2
75974,4-2
75975,4-2
75976,4-2
75977,4-2
75978,4-2
75979,4-2
75980,4-2
75981,4-2
75982,4-2
75983,4-2
75984,4-2
75985,4-2
75986,4-2
75987,4-2
75988,4-2
75989,4-2
75990,4-2
75991,4-2
75992,4-2
75993,4-2
75994,4-2
75995,4-2
75996,4-2
75997,4-2
75998,4-2
75999,4-2
76000,4-2
76001,4-2
76002,4-2
76003,4-2
76004,4-2
76005,4-2
76006,4-2
76007,4-2
76008,4-2
76009,4-2
76010,4-2
76011,4-2
76012,4-2
76013,4-2
76014,4-2
76015,4-2
76016,4-2
76017,4-2
76018,4-2
76019,4-2
76020,4-2
76021,4-2
76022,4-2
76023,4-2
76024,4-2
76025,4-2
76026,4-2
76027,4-2
76028,4-2
76029,4-2
76030,4-2
76031,4-2
76032,4-2
76033,4-2
76034,4-2
76035,4-2
76036,4-2
76037,4-2
76038,4-2
76039,4-2
76040,4-2
76041,4-2
76042,4-2
76043,4-2
76044,4-2
76045,4-2
76046,4-2
76047,4-2
76048,4-2
76049,4-2
76050,4-2
76051,4-2
76052,4-2
76053,4-2
76054,4-2
76055,4-2
76056,4-2
76057,4-2
76058,4-2
76059,4-2
76060,4-2
76061,4-2
76062,4-2
76063,4-2
76064,4-2
76065,4-2
76066,4-2
76067,4-2
76068,4-2
76069,4-2
76070,4-2
76071,4-2
76072,4-2
76073,4-2
76074,4-2
76075,4-2
76076,4-2
76077,4-2
76078,4-2
76079,4-2
76080,4-2
76081,4-2
76082,4-2
76083,4-2
76084,4-2
76085,4-2
76086,4-2
76087,4-2
76088,4-2
76089,4-2
76090,4-2
76091,4-2
76092,4-2
76093,4-2
76094,4-2
76095,4-2
76096,4-2
76097,4-2
76098,4-2
76099,4-2
76100,4-2
76101,4-2
76102,4-2
76103,4-2
76104,4-2
76105,4-2
76106,4-2
76107,4-2
76108,4-2
76109,4-2
76110,4-2
76111,4-2
76112,4-2
76113,4-2
76114,4-2
76115,4-2
76116,4-2
76117,4-2
76118,4-2
76119,4-2
76120,4-2
76121,4-2
76122,4-2
76123,4-2
76124,4-2
76125,4-2
76126,4-2
76127,4-2
76128,4-2
76129,4-2
76130,4-2
76131,4-2
76132,4-2
76133,4-2
76134,4-2
76135,4-2
76136,4-2
76137,4-2
76138,4-2
76139,4-2
76140,4-2
76141,4-2
76142,4-2
76143,4-2
76144,4-2
76145,4-2
76146,4-2
76147,4-2
76148,4-2
76149,4-2
76150,4-2
76151,4-2
76152,4-2
76153,4-2
76154,4-2
76155,4-2
76156,4-2
76157,4-2
76158,4-2
76159,4-2
76160,4-2
76161,4-2
76162,4-2
76163,4-2
76164,4-2
76165,4-2
76166,4-2
76167,4-2
76168,4-2
76169,4-2
76170,4-2
76171,4-2
76172,4-2
76173,4-2
76174,4-2
76175,4-2
76176,4-2
76177,4-2
76178,4-2
76179,4-2
76180,4-2
76181,4-2
76182,4-2
76183,4-2
76184,4-2
76185,4-2
76186,4-2
76187,4-2
76188,4-2
76189,4-2
76190,4-2
76191,4-2
76192,4-2
76193,4-2
76194,4-2
76195,4-2
76196,4-2
76197,4-2
76198,4-2
76199,4-2
76200,4-2
76201,4-2
76202,4-2
76203,4-2
76204,4-2
76205,4-2
76206,4-2
76207,4-2
76208,4-2
76209,4-2
76210,4-2
76211,4-2
76212,4-2
76213,4-2
76214,4-2
76215,4-2
76216,4-2
76217,4-2
76218,4-2
76219,4-2
76220,4-2
76221,4-2
76222,4-2
76223,4-2
76224,4-2
76225,4-2
76226,4-2
76227,4-2
76228,4-2
76229,4-2
76230,4-2
76231,4-2
76232,4-2
76233,4-2
76234,4-2
76235,4-2
76236,4-2
76237,4-2
76238,4-2
76239,4-2
76240,4-2
76241,4-2
76242,4-2
76243,4-2
76244,4-2
76245,4-2
76246,4-2
76247,4-2
76248,4-2
76249,4-2
76250,4-2
76251,4-2
76252,4-2
76253,4-2
76254,4-2
76255,4-2
76256,4-2
76257,4-2
76258,4-2
76259,4-2
76260,4-2
76261,4-2
76262,4-2
76263,4-2
76264,4-2
76265,4-2
76266,4-2
76267,4-2
76268,4-2
76269,4-2
76270,4-2
76271,4-2
76272,4-2
76273,4-2
76274,4-2
76275,4-2
76276,4-2
76277,4-2
76278,4-2
76279,4-2
76280,4-2
76281,4-2
76282,4-2
76283,4-2
76284,4-2
76285,4-2
76286,4-2
76287,4-2
76288,4-2
76289,4-2
76290,4-2
76291,4-2
76292,4-2
76293,4-2
76294,4-2
76295,4-2
76296,4-2
76297,4-2
76298,4-2
76299,4-2
76300,4-2
76301,4-2
76302,4-2
76303,4-2
76304,4-2
76305,4-2
76306,4-2
76307,4-2
76308,4-2
76309,4-2
76310,4-2
76311,4-2
76312,4-2
76313,4-2
76314,4-2
76315,4-2
76316,4-2
76317,4-2
76318,4-2
76319,4-2
76320,4-2
76321,4-2
76322,4-2
76323,4-2
76324,4-2
76325,4-2
76326,4-2
76327,4-2
76328,4-2
76329,4-2
76330,4-2
76331,4-2
76332,4-2
76333,4-2
76334,4-2
76335,4-2
76336,4-2
76337,4-2
76338,4-2
76339,4-2
76340,4-2
76341,4-2
76342,4-2
76343,4-2
76344,4-2
76345,4-2
76346,4-2
76347,4-2
76348,4-2
76349,4-2
76350,4-2
76351,4-2
76352,4-2
76353,4-2
76354,4-2
76355,4-2
76356,4-2
76357,4-2
76358,4-2
76359,4-2
76360,4-2
76361,4-2
76362,4-2
76363,4-2
76364,4-2
76365,4-2
76366,4-2
76367,4-2
76368,4-2
76369,4-2
76370,4-2
76371,4-2
76372,4-2
76373,4-2
76374,4-2
76375,4-2
76376,4-2
76377,4-2
76378,4-2
76379,4-2
76380,4-2
76381,4-2
76382,4-2
76383,4-2
76384,4-2
76385,4-2
76386,4-2
76387,4-2
76388,4-2
76389,4-2
76390,4-2
76391,4-2
76392,4-2
76393,4-2
76394,4-2
76395,4-2
76396,4-2
76397,4-2
76398,4-2
76399,4-2
76400,4-2
76401,4-2
76402,4-2
76403,4-2
76404,4-2
76405,4-2
76406,4-2
76407,4-2
76408,4-2
76409,4-2
76410,4-2
76411,4-2
76412,4-2
76413,4-2
76414,4-2
76415,4-2
76416,4-2
76417,4-2
76418,4-2
76419,4-2
76420,4-2
76421,4-2
76422,4-2
76423,4-2
76424,4-2
76425,4-2
76426,4-2
76427,4-2
76428,4-2
76429,4-2
76430,4-2
76431,4-2
76432,4-2
76433,4-2
76434,4-2
76435,4-2
76436,4-2
76437,4-2
76438,4-2
76439,4-2
76440,4-2
76441,4-2
76442,4-2
76443,4-2
76444,4-2
76445,4-2
76446,4-2
76447,4-2
76448,4-2
76449,4-2
76450,4-2
76451,4-2
76452,4-2
76453,4-2
76454,4-2
76455,4-2
76456,4-2
76457,4-2
76458,4-2
76459,4-2
76460,4-2
76461,4-2
76462,4-2
76463,4-2
76464,4-2
76465,4-2
76466,4-2
76467,4-2
76468,4-2
76469,4-2
76470,4-2
76471,4-2
76472,4-2
76473,4-2
76474,4-2
76475,4-2
76476,4-2
76477,4-2
76478,4-2
76479,4-2
76480,4-2
76481,4-2
76482,4-2
76483,4-2
76484,4-2
76485,4-2
76486,4-2
76487,4-2
76488,4-2
76489,4-2
76490,4-2
76491,4-2
76492,4-2
76493,4-2
76494,4-2
76495,4-2
76496,4-2
76497,4-2
76498,4-2
76499,4-2
76500,4-2
76501,4-2
76502,4-2
76503,4-2
76504,4-2
76505,4-2
76506,4-2
76507,4-2
76508,4-2
76509,4-2
76510,4-2
76511,4-2
76512,4-2
76513,4-2
76514,4-2
76515,4-2
76516,4-2
76517,4-2
76518,4-2
76519,4-2
76520,4-2
76521,4-2
76522,4-2
76523,4-2
76524,4-2
76525,4-2
76526,4-2
76527,4-2
76528,4-2
76529,4-2
76530,4-2
76531,4-2
76532,4-2
76533,4-2
76534,4-2
76535,4-2
76536,4-2
76537,4-2
76538,4-2
76539,4-2
76540,4-2
76541,4-2
76542,4-2
76543,4-2
76544,4-2
76545,4-2
76546,4-2
76547,4-2
76548,4-2
76549,4-2
76550,4-2
76551,4-2
76552,4-2
76553,4-2
76554,4-2
76555,4-2
76556,4-2
76557,4-2
76558,4-2
76559,4-2
76560,4-2
76561,4-2
76562,4-2
76563,4-2
76564,4-2
76565,4-2
76566,4-2
76567,4-2
76568,4-2
76569,4-2
76570,4-2
76571,4-2
76572,4-2
76573,4-2
76574,4-2
76575,4-2
76576,4-2
76577,4-2
76578,4-2
76579,4-2
76580,4-2
76581,4-2
76582,4-2
76583,4-2
76584,4-2
76585,4-2
76586,4-2
76587,4-2
76588,4-2
76589,4-2
76590,4-2
76591,4-2
76592,4-2
76593,4-2
76594,4-2
76595,4-2
76596,4-2
76597,4-2
76598,4-2
76599,4-2
76600,4-2
76601,4-2
76602,4-2
76603,4-2
76604,4-2
76605,4-2
76606,4-2
76607,4-2
76608,4-2
76609,4-2
76610,4-2
76611,4-2
76612,4-2
76613,4-2
76614,4-2
76615,4-2
76616,4-2
76617,4-2
76618,4-2
76619,4-2
76620,4-2
76621,4-2
76622,4-2
76623,4-2
76624,4-2
76625,4-2
76626,4-2
76627,4-2
76628,4-2
76629,4-2
76630,4-2
76631,4-2
76632,4-2
76633,4-2
76634,4-2
76635,4-2
76636,4-2
76637,4-2
76638,4-2
76639,4-2
76640,4-2
76641,4-2
76642,4-2
76643,4-2
76644,4-2
76645,4-2
76646,4-2
76647,4-2
76648,4-2
76649,4-2
76650,4-2
76651,4-2
76652,4-2
76653,4-2
76654,4-2
76655,4-2
76656,4-2
76657,4-2
76658,4-2
76659,4-2
76660,4-2
76661,4-2
76662,4-2
76663,4-2
76664,4-2
76665,4-2
76666,4-2
76667,4-2
76668,4-2
76669,4-2
76670,4-2
76671,4-2
76672,4-2
76673,4-2
76674,4-2
76675,4-2
76676,4-2
76677,4-2
76678,4-2
76679,4-2
76680,4-2
76681,4-2
76682,4-2
76683,4-2
76684,4-2
76685,4-2
76686,4-2
76687,4-2
76688,4-2
76689,4-2
76690,4-2
76691,4-2
76692,4-2
76693,4-2
76694,4-2
76695,4-2
76696,4-2
76697,4-2
76698,4-2
76699,4-2
76700,4-3
76701,4-3
76702,4-3
76703,4-3
76704,4-3
76705,4-3
76706,4-3
76707,4-3
76708,4-3
76709,4-3
76710,4-3
76711,4-3
76712,4-3
76713,4-3
76714,4-3
76715,4-3
76716,4-3
76717,4-3
76718,4-3
76719,4-3
76720,4-3
76721,4-3
76722,4-3
76723,4-3
76724,4-3
76725,4-3
76726,4-3
76727,4-3
76728,4-3
76729,4-3
76730,4-3
76731,4-3
76732,4-3
76733,4-3
76734,4-3
76735,4-3
76736,4-3
76737,4-3
76738,4-3
76739,4-3
76740,4-3
76741,4-3
76742,4-3
76743,4-3
76744,4-3
76745,4-3
76746,4-3
76747,4-3
76748,4-3
76749,4-3
76750,4-3
76751,4-3
76752,4-3
76753,4-3
76754,4-3
76755,4-3
76756,4-3
76757,4-3
76758,4-3
76759,4-3
76760,4-3
76761,4-3
76762,4-3
76763,4-3
76764,4-3
76765,4-3
76766,4-3
76767,4-3
76768,4-3
76769,4-3
76770,4-3
76771,4-3
76772,4-3
76773,4-3
76774,4-3
76775,4-3
76776,4-3
76777,4-3
76778,4-3
76779,4-3
76780,4-3
76781,4-3
76782,4-3
76783,4-3
76784,4-3
76785,4-3
76786,4-3
76787,4-3
76788,4-3
76789,4-3
76790,4-3
76791,4-3
76792,4-3
76793,4-3
76794,4-3
76795,4-3
76796,4-3
76797,4-3
76798,4-3
76799,4-3
76800,4-3
76801,4-3
76802,4-3
76803,4-3
76804,4-3
76805,4-3
76806,4-3
76807,4-3
76808,4-3
76809,4-3
76810,4-3
76811,4-3
76812,4-3
76813,4-3
76814,4-3
76815,4-3
76816,4-3
76817,4-3
76818,4-3
76819,4-3
76820,4-3
76821,4-3
76822,4-3
76823,4-3
76824,4-3
76825,4-3
76826,4-3
76827,4-3
76828,4-3
76829,4-3
76830,4-3
76831,4-3
76832,4-3
76833,4-3
76834,4-3
76835,4-3
76836,4-3
76837,4-3
76838,4-3
76839,4-3
76840,4-3
76841,4-3
76842,4-3
76843,4-3
76844,4-3
76845,4-3
76846,4-3
76847,4-3
76848,4-3
76849,4-3
76850,4-3
76851,4-3
76852,4-3
76853,4-3
76854,4-3
76855,4-3
76856,4-3
76857,4-3
76858,4-3
76859,4-3
76860,4-3
76861,4-3
76862,4-3
76863,4-3
76864,4-3
76865,4-3
76866,4-3
76867,4-3
76868,4-3
76869,4-3
76870,4-3
76871,4-3
76872,4-3
76873,4-3
76874,4-3
76875,4-3
76876,4-3
76877,4-3
76878,4-3
76879,4-3
76880,4-3
76881,4-3
76882,4-3
76883,4-3
76884,4-3
76885,4-3
76886,4-3
76887,4-3
76888,4-3
76889,4-3
76890,4-3
76891,4-3
76892,4-3
76893,4-3
76894,4-3
76895,4-3
76896,4-3
76897,4-3
76898,4-3
76899,4-3
76900,4-3
76901,4-3
76902,4-3
76903,4-3
76904,4-3
76905,4-3
76906,4-3
76907,4-3
76908,4-3
76909,4-3
76910,4-3
76911,4-3
76912,4-3
76913,4-3
76914,4-3
76915,4-3
76916,4-3
76917,4-3
76918,4-3
76919,4-3
76920,4-3
76921,4-3
76922,4-3
76923,4-3
76924,4-3
76925,4-3
76926,4-3
76927,4-3
76928,4-3
76929,4-3
76930,4-3
76931,4-3
76932,4-3
76933,4-3
76934,4-3
76935,4-3
76936,4-3
76937,4-3
76938,4-3
76939,4-3
76940,4-3
76941,4-3
76942,4-3
76943,4-3
76944,4-3
76945,4-3
76946,4-3
76947,4-3
76948,4-3
76949,4-3
76950,4-3
76951,4-3
76952,4-3
76953,4-3
76954,4-3
76955,4-3
76956,4-3
76957,4-3
76958,4-3
76959,4-3
76960,4-3
76961,4-3
76962,4-3
76963,4-3
76964,4-3
76965,4-3
76966,4-3
76967,4-3
76968,4-3
76969,4-3
76970,4-3
76971,4-3
76972,4-3
76973,4-3
76974,4-3
76975,4-3
76976,4-3
76977,4-3
76978,4-3
76979,4-3
76980,4-3
76981,4-3
76982,4-3
76983,4-3
76984,4-3
76985,4-3
76986,4-3
76987,4-3
76988,4-3
76989,4-3
76990,4-3
76991,4-3
76992,4-3
76993,4-3
76994,4-3
76995,4-3
76996,4-3
76997,4-3
76998,4-3
76999,4-3
77000,4-3
77001,4-3
77002,4-3
77003,4-3
77004,4-3
77005,4-3
77006,4-3
77007,4-3
77008,4-3
77009,4-3
77010,4-3
77011,4-3
77012,4-3
77013,4-3
77014,4-3
77015,4-3
77016,4-3
77017,4-3
77018,4-3
77019,4-3
77020,4-3
77021,4-3
77022,4-3
77023,4-3
77024,4-3
77025,4-3
77026,4-3
77027,4-3
77028,4-3
77029,4-3
77030,4-3
77031,4-3
77032,4-3
77033,4-3
77034,4-3
77035,4-3
77036,4-3
77037,4-3
77038,4-3
77039,4-3
77040,4-3
77041,4-3
77042,4-3
77043,4-3
77044,4-3
77045,4-3
77046,4-3
77047,4-3
77048,4-3
77049,4-3
77050,4-3
77051,4-3
77052,4-3
77053,4-3
77054,4-3
77055,4-3
77056,4-3
77057,4-3
77058,4-3
77059,4-3
77060,4-3
77061,4-3
77062,4-3
77063,4-3
77064,4-3
77065,4-3
77066,4-3
77067,4-3
77068,4-3
77069,4-3
77070,4-3
77071,4-3
77072,4-3
77073,4-3
77074,4-3
77075,4-3
77076,4-3
77077,4-3
77078,4-3
77079,4-3
77080,4-3
77081,4-3
77082,4-3
77083,4-3
77084,4-3
77085,4-3
77086,4-3
77087,4-3
77088,4-3
77089,4-3
77090,4-3
77091,4-3
77092,4-3
77093,4-3
77094,4-3
77095,4-3
77096,4-3
77097,4-3
77098,4-3
77099,4-3
77100,4-3
77101,4-3
77102,4-3
77103,4-3
77104,4-3
77105,4-3
77106,4-3
77107,4-3
77108,4-3
77109,4-3
77110,4-3
77111,4-3
77112,4-3
77113,4-3
77114,4-3
77115,4-3
77116,4-3
77117,4-3
77118,4-3
77119,4-3
77120,4-3
77121,4-3
77122,4-3
77123,4-3
77124,4-3
77125,4-3
77126,4-3
77127,4-3
77128,4-3
77129,4-3
77130,4-3
77131,4-3
77132,4-3
77133,4-3
77134,4-3
77135,4-3
77136,4-3
77137,4-3
77138,4-3
77139,4-3
77140,4-3
77141,4-3
77142,4-3
77143,4-3
77144,4-3
77145,4-3
77146,4-3
77147,4-3
77148,4-3
77149,4-3
77150,4-3
77151,4-3
77152,4-3
77153,4-3
77154,4-3
77155,4-3
77156,4-3
77157,4-3
77158,4-3
77159,4-3
77160,4-3
77161,4-3
77162,4-3
77163,4-3
77164,4-3
77165,4-3
77166,4-3
77167,4-3
77168,4-3
77169,4-3
77170,4-3
77171,4-3
77172,4-3
77173,4-3
77174,4-3
77175,4-3
77176,4-3
77177,4-3
77178,4-3
77179,4-3
77180,4-3
77181,4-3
77182,4-3
77183,4-3
77184,4-3
77185,4-3
77186,4-3
77187,4-3
77188,4-3
77189,4-3
77190,4-3
77191,4-3
77192,4-3
77193,4-3
77194,4-3
77195,4-3
77196,4-3
77197,4-3
77198,4-3
77199,4-3
77200,4-3
77201,4-3
77202,4-3
77203,4-3
77204,4-3
77205,4-3
77206,4-3
77207,4-3
77208,4-3
77209,4-3
77210,4-3
77211,4-3
77212,4-3
77213,4-3
77214,4-3
77215,4-3
77216,4-3
77217,4-3
77218,4-3
77219,4-3
77220,4-3
77221,4-3
77222,4-3
77223,4-3
77224,4-3
77225,4-3
77226,4-3
77227,4-3
77228,4-3
77229,4-3
77230,4-3
77231,4-3
77232,4-3
77233,4-3
77234,4-3
77235,4-3
77236,4-3
77237,4-3
77238,4-3
77239,4-3
77240,4-3
77241,4-3
77242,4-3
77243,4-3
77244,4-3
77245,4-3
77246,4-3
77247,4-3
77248,4-3
77249,4-3
77250,4-3
77251,4-3
77252,4-3
77253,4-3
77254,4-3
77255,4-3
77256,4-3
77257,4-3
77258,4-3
77259,4-3
77260,4-3
77261,4-3
77262,4-3
77263,4-3
77264,4-3
77265,4-3
77266,4-3
77267,4-3
77268,4-3
77269,4-3
77270,4-3
77271,4-3
77272,4-3
77273,4-3
77274,4-3
77275,4-3
77276,4-3
77277,4-3
77278,4-3
77279,4-3
77280,4-3
77281,4-3
77282,4-3
77283,4-3
77284,4-3
77285,4-3
77286,4-3
77287,4-3
77288,4-3
77289,4-3
77290,4-3
77291,4-3
77292,4-3
77293,4-3
77294,4-3
77295,4-3
77296,4-3
77297,4-3
77298,4-3
77299,4-3
77300,4-3
77301,4-3
77302,4-3
77303,4-3
77304,4-3
77305,4-3
77306,4-3
77307,4-3
77308,4-3
77309,4-3
77310,4-3
77311,4-3
77312,4-3
77313,4-3
77314,4-3
77315,4-3
77316,4-3
77317,4-3
77318,4-3
77319,4-3
77320,4-3
77321,4-3
77322,4-3
77323,4-3
77324,4-3
77325,4-3
77326,4-3
77327,4-3
77328,4-3
77329,4-3
77330,4-3
77331,4-3
77332,4-3
77333,4-3
77334,4-3
77335,4-3
77336,4-3
77337,4-3
77338,4-3
77339,4-3
77340,4-3
77341,4-3
77342,4-3
77343,4-3
77344,4-3
77345,4-3
77346,4-3
77347,4-3
77348,4-3
77349,4-3
77350,4-3
77351,4-3
77352,4-3
77353,4-3
77354,4-3
77355,4-3
77356,4-3
77357,4-3
77358,4-3
77359,4-3
77360,4-3
77361,4-3
77362,4-3
77363,4-3
77364,4-3
77365,4-3
77366,4-3
77367,4-3
77368,4-3
77369,4-3
77370,4-3
77371,4-3
77372,4-3
77373,4-3
77374,4-3
77375,4-3
77376,4-3
77377,4-3
77378,4-3
77379,4-3
77380,4-3
77381,4-3
77382,4-3
77383,4-3
77384,4-3
77385,4-3
77386,4-3
77387,4-3
77388,4-3
77389,4-3
77390,4-3
77391,4-3
77392,4-3
77393,4-3
77394,4-3
77395,4-3
77396,4-3
77397,4-3
77398,4-3
77399,4-3
77400,4-3
77401,4-3
77402,4-3
77403,4-3
77404,4-3
77405,4-3
77406,4-3
77407,4-3
77408,4-3
77409,4-3
77410,4-3
77411,4-3
77412,4-3
77413,4-3
77414,4-3
77415,4-3
77416,4-3
77417,4-3
77418,4-3
77419,4-3
77420,4-3
77421,4-3
77422,4-3
77423,4-3
77424,4-3
77425,4-3
77426,4-3
77427,4-3
77428,4-3
77429,4-3
77430,4-3
77431,4-3
77432,4-3
77433,4-3
77434,4-3
77435,4-3
77436,4-3
77437,4-3
77438,4-3
77439,4-3
77440,4-3
77441,4-3
77442,4-3
77443,4-3
77444,4-3
77445,4-3
77446,4-3
77447,4-3
77448,4-3
77449,4-3
77450,4-3
77451,4-3
77452,4-3
77453,4-3
77454,4-3
77455,4-3
77456,4-3
77457,4-3
77458,4-3
77459,4-3
77460,4-3
77461,4-3
77462,4-3
77463,4-3
77464,4-3
77465,4-3
77466,4-3
77467,4-3
77468,4-3
77469,4-3
77470,4-3
77471,4-3
77472,4-3
77473,4-3
77474,4-3
77475,4-3
77476,4-3
77477,4-3
77478,4-3
77479,4-3
77480,4-3
77481,4-3
77482,4-3
77483,4-3
77484,4-3
77485,4-3
77486,4-3
77487,4-3
77488,4-3
77489,4-3
77490,4-3
77491,4-3
77492,4-3
77493,4-3
77494,4-3
77495,4-3
77496,4-3
77497,4-3
77498,4-3
77499,4-3
77500,4-3
77501,4-3
77502,4-3
77503,4-3
77504,4-3
77505,4-3
77506,4-3
77507,4-3
77508,4-3
77509,4-3
77510,4-3
77511,4-3
77512,4-3
77513,4-3
77514,4-3
77515,4-3
77516,4-3
77517,4-3
77518,4-3
77519,4-3
77520,4-3
77521,4-3
77522,4-3
77523,4-3
77524,4-3
77525,4-3
77526,4-3
77527,4-3
77528,4-3
77529,4-3
77530,4-3
77531,4-3
77532,4-3
77533,4-3
77534,4-3
77535,4-3
77536,4-3
77537,4-3
77538,4-3
77539,4-3
77540,4-3
77541,4-3
77542,4-3
77543,4-3
77544,4-3
77545,4-3
77546,4-3
77547,4-3
77548,4-3
77549,4-3
77550,4-3
77551,4-3
77552,4-3
77553,4-3
77554,4-3
77555,4-3
77556,4-3
77557,4-3
77558,4-3
77559,4-3
77560,4-3
77561,4-3
77562,4-3
77563,4-3
77564,4-3
77565,4-3
77566,4-3
77567,4-3
77568,4-3
77569,4-3
77570,4-3
77571,4-3
77572,4-3
77573,4-3
77574,4-3
77575,4-3
77576,4-3
77577,4-3
77578,4-3
77579,4-3
77580,4-3
77581,4-3
77582,4-3
77583,4-3
77584,4-3
77585,4-3
77586,4-3
77587,4-3
77588,4-3
77589,4-3
77590,4-3
77591,4-3
77592,4-3
77593,4-3
77594,4-3
77595,4-3
77596,4-3
77597,4-3
77598,4-3
77599,4-3
77600,4-3
77601,4-3
77602,4-3
77603,4-3
77604,4-3
77605,4-3
77606,4-3
77607,4-3
77608,4-3
77609,4-3
77610,4-3
77611,4-3
77612,4-3
77613,4-3
77614,4-3
77615,4-3
77616,4-3
77617,4-3
77618,4-3
77619,4-3
77620,4-3
77621,4-3
77622,4-3
77623,4-3
77624,4-3
77625,4-3
77626,4-3
77627,4-3
77628,4-3
77629,4-3
77630,4-3
77631,4-3
77632,4-3
77633,4-3
77634,4-3
77635,4-3
77636,4-3
77637,4-3
77638,4-3
77639,4-3
77640,4-3
77641,4-3
77642,4-3
77643,4-3
77644,4-3
77645,4-3
77646,4-3
77647,4-3
77648,4-3
77649,4-3
77650,4-3
77651,4-3
77652,4-3
77653,4-3
77654,4-3
77655,4-3
77656,4-3
77657,4-3
77658,4-3
77659,4-3
77660,4-3
77661,4-3
77662,4-3
77663,4-3
77664,4-3
77665,4-3
77666,4-3
77667,4-3
77668,4-3
77669,4-3
77670,4-3
77671,4-3
77672,4-3
77673,4-3
77674,4-3
77675,4-3
77676,4-3
77677,4-3
77678,4-3
77679,4-3
77680,4-3
77681,4-3
77682,4-3
77683,4-3
77684,4-3
77685,4-3
77686,4-3
77687,4-3
77688,4-3
77689,4-3
77690,4-3
77691,4-3
77692,4-3
77693,4-3
77694,4-3
77695,4-3
77696,4-3
77697,4-3
77698,4-3
77699,4-3
77700,4-3
77701,4-3
77702,4-3
77703,4-3
77704,4-3
77705,4-3
77706,4-3
77707,4-3
77708,4-3
77709,4-3
77710,4-3
77711,4-3
77712,4-3
77713,4-3
77714,4-3
77715,4-3
77716,4-3
77717,4-3
77718,4-3
77719,4-3
77720,4-3
77721,4-3
77722,4-3
77723,4-3
77724,4-3
77725,4-3
77726,4-3
77727,4-3
77728,4-3
77729,4-3
77730,4-3
77731,4-3
77732,4-3
77733,4-3
77734,4-3
77735,4-3
77736,4-3
77737,4-3
77738,4-3
77739,4-3
77740,4-3
77741,4-3
77742,4-3
77743,4-3
77744,4-3
77745,4-3
77746,4-3
77747,4-3
77748,4-3
77749,4-3
77750,4-3
77751,4-3
77752,4-3
77753,4-3
77754,4-3
77755,4-3
77756,4-3
