frame,score
160592,9-4
160593,9-4
160594,9-4
160595,9-4
160596,9-4
160597,9-4
160598,9-4
160599,9-4
160600,9-4
160601,9-4
160602,9-4
160603,9-4
160604,9-4
160605,9-4
160606,9-4
160607,9-4
160608,9-4
160609,9-4
160610,9-4
160611,9-4
160612,9-4
160613,9-4
160614,9-4
160615,9-4
160616,9-4
160617,9-4
160618,9-4
160619,9-4
160620,9-4
160621,9-4
160622,9-4
160623,9-4
160624,9-4
160625,9-4
160626,9-4
160627,9-4
160628,9-4
160629,9-4
160630,9-4
160631,9-4
160632,9-4
160633,9-4
160634,9-4
160635,9-4
160636,9-4
160637,9-4
160638,9-4
160639,9-4
160640,9-4
160641,9-4
160642,9-4
160643,9-4
160644,9-4
160645,9-4
160646,9-4
160647,9-4
160648,9-4
160649,9-4
160650,9-4
160651,9-4
160652,9-4
160653,9-4
160654,9-4
160655,9-4
160656,9-4
160657,9-4
160658,9-4
160659,9-4
160660,9-4
160661,9-4
160662,9-4
160663,9-4
160664,9-4
160665,9-4
160666,9-4
160667,9-4
160668,9-4
160669,9-4
160670,9-4
160671,9-4
160672,9-4
160673,9-4
160674,9-4
160675,9-4
160676,9-4
160677,9-4
160678,9-4
160679,9-4
160680,9-4
160681,9-4
160682,9-4
160683,9-4
160684,9-4
160685,9-4
160686,9-4
160687,9-4
160688,9-4
160689,9-4
160690,9-4
160691,9-4
160692,9-4
160693,9-4
160694,9-4
160695,9-4
160696,9-4
160697,9-4
160698,9-4
160699,9-4
160700,10-4
160701,10-4
160702,10-4
160703,10-4
160704,10-4
160705,10-4
160706,10-4
160707,10-4
160708,10-4
160709,10-4
160710,10-4
160711,10-4
160712,10-4
160713,10-4
160714,10-4
160715,10-4
160716,10-4
160717,10-4
160718,10-4
160719,10-4
160720,10-4
160721,10-4
160722,10-4
160723,10-4
160724,10-4
160725,10-4
160726,10-4
160727,10-4
160728,10-4
160729,10-4
160730,10-4
160731,10-4
160732,10-4
160733,10-4
160734,10-4
160735,10-4
160736,10-4
160737,10-4
160738,10-4
160739,10-4
160740,10-4
160741,10-4
160742,10-4
160743,10-4
160744,10-4
160745,10-4
160746,10-4
160747,10-4
160748,10-4
160749,10-4
160750,10-4
160751,10-4
160752,10-4
160753,10-4
160754,10-4
160755,10-4
160756,10-4
160757,10-4
160758,10-4
160759,10-4
160760,10-4
160761,10-4
160762,10-4
160763,10-4
160764,10-4
160765,10-4
160766,10-4
160767,10-4
160768,10-4
160769,10-4
160770,10-4
160771,10-4
160772,10-4
160773,10-4
160774,10-4
160775,10-4
160776,10-4
160777,10-4
160778,10-4
160779,10-4
160780,10-4
160781,10-4
160782,10-4
160783,10-4
160784,10-4
160785,10-4
160786,10-4
160787,10-4
160788,10-4
160789,10-4
160790,10-4
160791,10-4
160792,10-4
160793,10-4
160794,10-4
160795,10-4
160796,10-4
160797,10-4
160798,10-4
160799,10-4
160800,10-4
160801,10-4
160802,10-4
160803,10-4
160804,10-4
160805,10-4
160806,10-4
160807,10-4
160808,10-4
160809,10-4
160810,10-4
160811,10-4
160812,10-4
160813,10-4
160814,10-4
160815,10-4
160816,10-4
160817,10-4
160818,10-4
160819,10-4
160820,10-4
160821,10-4
160822,10-4
160823,10-4
160824,10-4
160825,10-4
160826,10-4
160827,10-4
160828,10-4
160829,10-4
160830,10-4
160831,10-4
160832,10-4
160833,10-4
160834,10-4
160835,10-4
160836,10-4
160837,10-4
160838,10-4
160839,10-4
160840,10-4
160841,10-4
160842,10-4
160843,10-4
160844,10-4
160845,10-4
160846,10-4
160847,10-4
160848,10-4
160849,10-4
160850,10-4
160851,10-4
160852,10-4
160853,10-4
160854,10-4
160855,10-4
160856,10-4
160857,10-4
160858,10-4
160859,10-4
160860,10-4
160861,10-4
160862,10-4
160863,10-4
160864,10-4
160865,10-4
160866,10-4
160867,10-4
160868,10-4
160869,10-4
160870,10-4
160871,10-4
160872,10-4
160873,10-4
160874,10-4
160875,10-4
160876,10-4
160877,10-4
160878,10-4
160879,10-4
160880,10-4
160881,10-4
160882,10-4
160883,10-4
160884,10-4
160885,10-4
160886,10-4
160887,10-4
160888,10-4
160889,10-4
160890,10-4
160891,10-4
160892,10-4
160893,10-4
160894,10-4
160895,10-4
160896,10-4
160897,10-4
160898,10-4
160899,10-4
160900,10-4
160901,10-4
160902,10-4
160903,10-4
160904,10-4
160905,10-4
160906,10-4
160907,10-4
160908,10-4
160909,10-4
160910,10-4
160911,10-4
160912,10-4
160913,10-4
160914,10-4
160915,10-4
160916,10-4
160917,10-4
160918,10-4
160919,10-4
160920,10-4
160921,10-4
160922,10-4
160923,10-4
160924,10-4
160925,10-4
160926,10-4
160927,10-4
160928,10-4
160929,10-4
160930,10-4
160931,10-4
160932,10-4
160933,10-4
160934,10-4
160935,10-4
160936,10-4
160937,10-4
160938,10-4
160939,10-4
160940,10-4
160941,10-4
160942,10-4
160943,10-4
160944,10-4
160945,10-4
160946,10-4
160947,10-4
160948,10-4
160949,10-4
160950,10-4
160951,10-4
160952,10-4
160953,10-4
160954,10-4
160955,10-4
160956,10-4
160957,10-4
160958,10-4
160959,10-4
160960,10-4
160961,10-4
160962,10-4
160963,10-4
160964,10-4
160965,10-4
160966,10-4
160967,10-4
160968,10-4
160969,10-4
160970,10-4
160971,10-4
160972,10-4
160973,10-4
160974,10-4
160975,10-4
160976,10-4
160977,10-4
160978,10-4
160979,10-4
160980,10-4
160981,10-4
160982,10-4
160983,10-4
160984,10-4
160985,10-4
160986,10-4
160987,10-4
160988,10-4
160989,10-4
160990,10-4
160991,10-4
160992,10-4
160993,10-4
160994,10-4
160995,10-4
160996,10-4
160997,10-4
160998,10-4
160999,10-4
161000,10-4
161001,10-4
161002,10-4
161003,10-4
161004,10-4
161005,10-4
161006,10-4
161007,10-4
161008,10-4
161009,10-4
161010,10-4
161011,10-4
161012,10-4
161013,10-4
161014,10-4
161015,10-4
161016,10-4
161017,10-4
161018,10-4
161019,10-4
161020,10-4
161021,10-4
161022,10-4
161023,10-4
161024,10-4
161025,10-4
161026,10-4
161027,10-4
161028,10-4
161029,10-4
161030,10-4
161031,10-4
161032,10-4
161033,10-4
161034,10-4
161035,10-4
161036,10-4
161037,10-4
161038,10-4
161039,10-4
161040,10-4
161041,10-4
161042,10-4
161043,10-4
161044,10-4
161045,10-4
161046,10-4
161047,10-4
161048,10-4
161049,10-4
161050,10-4
161051,10-4
161052,10-4
161053,10-4
161054,10-4
161055,10-4
161056,10-4
161057,10-4
161058,10-4
161059,10-4
161060,10-4
161061,10-4
161062,10-4
161063,10-4
161064,10-4
161065,10-4
161066,10-4
161067,10-4
161068,10-4
161069,10-4
161070,10-4
161071,10-4
161072,10-4
161073,10-4
161074,10-4
161075,10-4
161076,10-4
161077,10-4
161078,10-4
161079,10-4
161080,10-4
161081,10-4
161082,10-4
161083,10-4
161084,10-4
161085,10-4
161086,10-4
161087,10-4
161088,10-4
161089,10-4
161090,10-4
161091,10-4
161092,10-4
161093,10-4
161094,10-4
161095,10-4
161096,10-4
161097,10-4
161098,10-4
161099,10-4
161100,10-4
161101,10-4
161102,10-4
161103,10-4
161104,10-4
161105,10-4
161106,10-4
161107,10-4
161108,10-4
161109,10-4
161110,10-4
161111,10-4
161112,10-4
161113,10-4
161114,10-4
161115,10-4
161116,10-4
161117,10-4
161118,10-4
161119,10-4
161120,10-4
161121,10-4
161122,10-4
161123,10-4
161124,10-4
161125,10-4
161126,10-4
161127,10-4
161128,10-4
161129,10-4
161130,10-4
161131,10-4
161132,10-4
161133,10-4
161134,10-4
161135,10-4
161136,10-4
161137,10-4
161138,10-4
161139,10-4
161140,10-4
161141,10-4
161142,10-4
161143,10-4
161144,10-4
161145,10-4
161146,10-4
161147,10-4
161148,10-4
161149,10-4
161150,10-4
161151,10-4
161152,10-4
161153,10-4
161154,10-4
161155,10-4
161156,10-4
161157,10-4
161158,10-4
161159,10-4
161160,10-4
161161,10-4
161162,10-4
161163,10-4
161164,10-4
161165,10-4
161166,10-4
161167,10-4
161168,10-4
161169,10-4
161170,10-4
161171,10-4
161172,10-4
161173,10-4
161174,10-4
161175,10-4
161176,10-4
161177,10-4
161178,10-4
161179,10-4
161180,10-4
161181,10-4
161182,10-4
161183,10-4
161184,10-4
161185,10-4
161186,10-4
161187,10-4
161188,10-4
161189,10-4
161190,10-4
161191,10-4
161192,10-4
161193,10-4
161194,10-4
161195,10-4
161196,10-4
161197,10-4
161198,10-4
161199,10-4
161200,10-4
161201,10-4
161202,10-4
161203,10-4
161204,10-4
161205,10-4
161206,10-4
161207,10-4
161208,10-4
161209,10-4
161210,10-4
161211,10-4
161212,10-4
161213,10-4
161214,10-4
161215,10-4
161216,10-4
161217,10-4
161218,10-4
161219,10-4
161220,10-4
161221,10-4
161222,10-4
161223,10-4
161224,10-4
161225,10-4
161226,10-4
161227,10-4
161228,10-4
161229,10-4
161230,10-4
161231,10-4
161232,10-4
161233,10-4
161234,10-4
161235,10-4
161236,10-4
161237,10-4
161238,10-4
161239,10-4
161240,10-4
161241,10-4
161242,10-4
161243,10-4
161244,10-4
161245,10-4
161246,10-4
161247,10-4
161248,10-4
161249,10-4
161250,10-4
161251,10-4
161252,10-4
161253,10-4
161254,10-4
161255,10-4
161256,10-4
161257,10-4
161258,10-4
161259,10-4
161260,10-4
161261,10-4
161262,10-4
161263,10-4
161264,10-4
161265,10-4
161266,10-4
161267,10-4
161268,10-4
161269,10-4
161270,10-4
161271,10-4
161272,10-4
161273,10-4
161274,10-4
161275,10-4
161276,10-4
161277,10-4
161278,10-4
161279,10-4
161280,10-4
161281,10-4
161282,10-4
161283,10-4
161284,10-4
161285,10-4
161286,10-4
161287,10-4
161288,10-4
161289,10-4
161290,10-4
161291,10-4
161292,10-4
161293,10-4
161294,10-4
161295,10-4
161296,10-4
161297,10-4
161298,10-4
161299,10-4
161300,10-4
161301,10-4
161302,10-4
161303,10-4
161304,10-4
161305,10-4
161306,10-4
161307,10-4
161308,10-4
161309,10-4
161310,10-4
161311,10-4
161312,10-4
161313,10-4
161314,10-4
161315,10-4
161316,10-4
161317,10-4
161318,10-4
161319,10-4
161320,10-4
161321,10-4
161322,10-4
161323,10-4
161324,10-4
161325,10-4
161326,10-4
161327,10-4
161328,10-4
161329,10-4
161330,10-4
161331,10-4
161332,10-4
161333,10-4
161334,10-4
161335,10-4
161336,10-4
161337,10-4
161338,10-4
161339,10-4
161340,10-4
161341,10-4
161342,10-4
161343,10-4
161344,10-4
161345,10-4
161346,10-4
161347,10-4
161348,10-4
161349,10-4
161350,10-4
161351,10-4
161352,10-4
161353,10-4
161354,10-4
161355,10-4
161356,10-4
161357,10-4
161358,10-4
161359,10-4
161360,10-4
161361,10-4
161362,10-4
161363,10-4
161364,10-4
161365,10-4
161366,10-4
161367,10-4
161368,10-4
161369,10-4
161370,10-4
161371,10-4
161372,10-4
161373,10-4
161374,10-4
161375,10-4
161376,10-4
161377,10-4
161378,10-4
161379,10-4
161380,10-4
161381,10-4
161382,10-4
161383,10-4
161384,10-4
161385,10-4
161386,10-4
161387,10-4
161388,10-4
161389,10-4
161390,10-4
161391,10-4
161392,10-4
161393,10-4
161394,10-4
161395,10-4
161396,10-4
161397,10-4
161398,10-4
161399,10-4
161400,10-4
161401,10-4
161402,10-4
161403,10-4
161404,10-4
161405,10-4
161406,10-4
161407,10-4
161408,10-4
161409,10-4
161410,10-4
161411,10-4
161412,10-4
161413,10-4
161414,10-4
161415,10-4
161416,10-4
161417,10-4
161418,10-4
161419,10-4
161420,10-4
161421,10-4
161422,10-4
161423,10-4
161424,10-4
161425,10-4
161426,10-4
161427,10-4
161428,10-4
161429,10-4
161430,10-4
161431,10-4
161432,10-4
161433,10-4
161434,10-4
161435,10-4
161436,10-4
161437,10-4
161438,10-4
161439,10-4
161440,10-4
161441,10-4
161442,10-4
161443,10-4
161444,10-4
161445,10-4
161446,10-4
161447,10-4
161448,10-4
161449,10-4
161450,10-4
161451,10-4
161452,10-4
161453,10-4
161454,10-4
161455,10-4
161456,10-4
161457,10-4
161458,10-4
161459,10-4
161460,10-4
161461,10-4
161462,10-4
161463,10-4
161464,10-4
161465,10-4
161466,10-4
161467,10-4
161468,10-4
161469,10-4
161470,10-4
161471,10-4
161472,10-4
161473,10-4
161474,10-4
161475,10-4
161476,10-4
161477,10-4
161478,10-4
161479,10-4
161480,10-4
161481,10-4
161482,10-4
161483,10-4
161484,10-4
161485,10-4
161486,10-4
161487,10-4
161488,10-4
161489,10-4
161490,10-4
161491,10-4
161492,10-4
161493,10-4
161494,10-4
161495,10-4
161496,10-4
161497,10-4
161498,10-4
161499,10-4
161500,10-4
161501,10-4
161502,10-4
161503,10-4
161504,10-4
161505,10-4
161506,10-4
161507,10-4
161508,10-4
161509,10-4
161510,10-4
161511,10-4
161512,10-4
161513,10-4
161514,10-4
161515,10-4
161516,10-4
161517,10-4
161518,10-4
161519,10-4
161520,10-4
161521,10-4
161522,10-4
161523,10-4
161524,10-4
161525,10-4
161526,10-4
161527,10-4
161528,10-4
161529,10-4
161530,10-4
161531,10-4
161532,10-4
161533,10-4
161534,10-4
161535,10-4
161536,10-4
161537,10-4
161538,10-4
161539,10-4
161540,10-4
161541,10-4
161542,10-4
161543,10-4
161544,10-4
161545,10-4
161546,10-4
161547,10-4
161548,10-4
161549,10-4
161550,10-4
161551,10-4
161552,10-4
161553,10-4
161554,10-4
161555,10-4
161556,10-4
161557,10-4
161558,10-4
161559,10-4
161560,10-4
161561,10-4
161562,10-4
161563,10-4
161564,10-4
161565,10-4
161566,10-4
161567,10-4
161568,10-4
161569,10-4
161570,10-4
161571,10-4
161572,10-4
161573,10-4
161574,10-4
161575,10-4
161576,10-4
161577,10-4
161578,10-4
161579,10-4
161580,10-4
161581,10-4
161582,10-4
161583,10-4
161584,10-4
161585,10-4
161586,10-4
161587,10-4
161588,10-4
161589,10-4
161590,10-4
161591,10-4
161592,10-4
161593,10-4
161594,10-4
161595,10-4
161596,10-4
161597,10-4
161598,10-4
161599,10-4
161600,10-4
161601,10-4
161602,10-4
161603,10-4
161604,10-4
161605,10-4
161606,10-4
161607,10-4
161608,10-4
161609,10-4
161610,10-4
161611,10-4
161612,10-4
161613,10-4
161614,10-4
161615,10-4
161616,10-4
161617,10-4
161618,10-4
161619,10-4
161620,10-4
161621,10-4
161622,10-4
161623,10-4
161624,10-4
161625,10-4
161626,10-4
161627,10-4
161628,10-4
161629,10-4
161630,10-4
161631,10-4
161632,10-4
161633,10-4
161634,10-4
161635,10-4
161636,10-4
161637,10-4
161638,10-4
161639,10-4
161640,10-4
161641,10-4
161642,10-4
161643,10-4
161644,10-4
161645,10-4
161646,10-4
161647,10-4
161648,10-4
161649,10-4
161650,10-4
161651,10-4
161652,10-4
161653,10-4
161654,10-4
161655,10-4
161656,10-4
161657,10-4
161658,10-4
161659,10-4
161660,10-4
161661,10-4
161662,10-4
161663,10-4
161664,10-4
161665,10-4
161666,10-4
161667,10-4
161668,10-4
161669,10-4
161670,10-4
161671,10-4
161672,10-4
161673,10-4
161674,10-4
161675,10-4
161676,10-4
161677,10-4
161678,10-4
161679,10-4
161680,10-4
161681,10-4
161682,10-4
161683,10-4
161684,10-4
161685,10-4
161686,10-4
161687,10-4
161688,10-4
161689,10-4
161690,10-4
161691,10-4
161692,10-4
161693,10-4
161694,10-4
161695,10-4
161696,10-4
161697,10-4
161698,10-4
161699,10-4
161700,10-4
161701,10-4
161702,10-4
161703,10-4
161704,10-4
161705,10-4
161706,10-4
161707,10-4
161708,10-4
161709,10-4
161710,10-4
161711,10-4
161712,10-4
161713,10-4
161714,10-4
161715,10-4
161716,10-4
161717,10-4
161718,10-4
161719,10-4
161720,10-4
161721,10-4
161722,10-4
161723,10-4
161724,10-4
161725,10-4
161726,10-4
161727,10-4
161728,10-4
161729,10-4
161730,10-4
161731,10-4
161732,10-4
161733,10-4
161734,10-4
161735,10-4
161736,10-4
161737,10-4
161738,10-4
161739,10-4
161740,10-4
161741,10-4
161742,10-4
161743,10-4
161744,10-4
161745,10-4
161746,10-4
161747,10-4
161748,10-4
161749,10-4
161750,10-4
161751,10-4
161752,10-4
161753,10-4
161754,10-4
161755,10-4
161756,10-4
161757,10-4
161758,10-4
161759,10-4
161760,10-4
161761,10-4
161762,10-4
161763,10-4
161764,10-4
161765,10-4
161766,10-4
161767,10-4
161768,10-4
161769,10-4
161770,10-4
161771,10-4
161772,10-4
161773,10-4
161774,10-4
161775,10-4
161776,10-4
161777,10-4
161778,10-4
161779,10-4
161780,10-4
161781,10-4
161782,10-4
161783,10-4
161784,10-4
161785,10-4
161786,10-4
161787,10-4
161788,10-4
161789,10-4
161790,10-4
161791,10-4
161792,10-4
161793,10-4
161794,10-4
161795,10-4
161796,10-4
161797,10-4
161798,10-4
161799,10-4
161800,10-4
161801,10-4
161802,10-4
161803,10-4
161804,10-4
161805,10-4
161806,10-4
161807,10-4
161808,10-4
161809,10-4
161810,10-4
161811,10-4
161812,10-4
161813,10-4
161814,10-4
161815,10-4
161816,10-4
161817,10-4
161818,10-4
161819,10-4
161820,10-4
161821,10-4
161822,10-4
161823,10-4
161824,10-4
161825,10-4
161826,10-4
161827,10-4
161828,10-4
161829,10-4
161830,10-4
161831,10-4
161832,10-4
161833,10-4
161834,10-4
161835,10-4
161836,10-4
161837,10-4
161838,10-4
161839,10-4
161840,10-4
161841,10-4
161842,10-4
161843,10-4
161844,10-4
161845,10-4
161846,10-4
161847,10-4
161848,10-4
161849,10-4
161850,10-4
161851,10-4
161852,10-4
161853,10-4
161854,10-4
161855,10-4
161856,10-4
161857,10-4
161858,10-4
161859,10-4
161860,10-4
161861,10-4
161862,10-4
161863,10-4
161864,10-4
161865,10-4
161866,10-4
161867,10-4
161868,10-4
161869,10-4
161870,10-4
161871,10-4
161872,10-4
161873,10-4
161874,10-4
161875,10-4
161876,10-4
161877,10-4
161878,10-4
161879,10-4
161880,10-4
161881,10-4
161882,10-4
161883,10-4
161884,10-4
161885,10-4
161886,10-4
161887,10-4
161888,10-4
161889,10-4
161890,10-4
161891,10-4
161892,10-4
161893,10-4
161894,10-4
161895,10-4
161896,10-4
161897,10-4
161898,10-4
161899,10-4
161900,10-4
161901,10-4
161902,10-4
161903,10-4
161904,10-4
161905,10-4
161906,10-4
161907,10-4
161908,10-4
161909,10-4
161910,10-4
161911,10-4
161912,10-4
161913,10-4
161914,10-4
161915,10-4
161916,10-4
161917,10-4
161918,10-4
161919,10-4
161920,10-4
161921,10-4
161922,10-4
161923,10-4
161924,10-4
161925,10-4
161926,10-4
161927,10-4
161928,10-4
161929,10-4
161930,10-4
161931,10-4
161932,10-4
161933,10-4
161934,10-4
161935,10-4
161936,10-4
161937,10-4
161938,10-4
161939,10-4
161940,10-4
161941,10-4
161942,10-4
161943,10-4
161944,10-4
161945,10-4
161946,10-4
161947,10-4
161948,10-4
161949,10-4
161950,10-4
161951,10-4
161952,10-4
161953,10-4
161954,10-4
161955,10-4
161956,10-4
161957,10-4
161958,10-4
161959,10-4
161960,10-4
161961,10-4
161962,10-4
161963,10-4
161964,10-4
161965,10-4
161966,10-4
161967,10-4
161968,10-4
161969,10-4
161970,10-4
161971,10-4
161972,10-4
161973,10-4
161974,10-4
161975,10-4
161976,10-4
161977,10-4
161978,10-4
161979,10-4
161980,10-4
161981,10-4
161982,10-4
161983,10-4
161984,10-4
161985,10-4
161986,10-4
161987,10-4
161988,10-4
161989,10-4
161990,10-4
161991,10-4
161992,10-4
161993,10-4
161994,10-4
161995,10-4
161996,10-4
161997,10-4
161998,10-4
161999,10-4
162000,10-4
162001,10-4
162002,10-4
162003,10-4
162004,10-4
162005,10-4
162006,10-4
162007,10-4
162008,10-4
162009,10-4
162010,10-4
162011,10-4
162012,10-4
162013,10-4
162014,10-4
162015,10-4
162016,10-4
162017,10-4
162018,10-4
162019,10-4
162020,10-4
162021,10-4
162022,10-4
162023,10-4
162024,10-4
162025,10-4
162026,10-4
162027,10-4
162028,10-4
162029,10-4
162030,10-4
162031,10-4
162032,10-4
162033,10-4
162034,10-4
162035,10-4
162036,10-4
162037,10-4
162038,10-4
162039,10-4
162040,10-4
162041,10-4
162042,10-4
162043,10-4
162044,10-4
162045,10-4
162046,10-4
162047,10-4
162048,10-4
162049,10-4
162050,10-4
162051,10-4
162052,10-4
162053,10-4
162054,10-4
162055,10-4
162056,10-4
162057,10-4
162058,10-4
162059,10-4
162060,10-4
162061,10-4
162062,10-4
162063,10-4
162064,10-4
162065,10-4
162066,10-4
162067,10-4
162068,10-4
162069,10-4
162070,10-4
162071,10-4
162072,10-4
162073,10-4
162074,10-4
162075,10-4
162076,10-4
162077,10-4
162078,10-4
162079,10-4
162080,10-4
162081,10-4
162082,10-4
162083,10-4
162084,10-4
162085,10-4
162086,10-4
162087,10-4
162088,10-4
162089,10-4
162090,10-4
162091,10-4
162092,10-4
162093,10-4
162094,10-4
162095,10-4
162096,10-4
162097,10-4
162098,10-4
162099,10-4
162100,10-4
162101,10-4
162102,10-4
162103,10-4
162104,10-4
162105,10-4
162106,10-4
162107,10-4
162108,10-4
162109,10-4
162110,10-4
162111,10-4
162112,10-4
162113,10-4
162114,10-4
162115,10-4
162116,10-4
162117,10-4
162118,10-4
162119,10-4
162120,10-4
162121,10-4
162122,10-4
162123,10-4
162124,10-4
162125,10-4
162126,10-4
162127,10-4
162128,10-4
162129,10-4
162130,10-4
162131,10-4
162132,10-4
162133,10-4
162134,10-4
162135,10-4
162136,10-4
162137,10-4
162138,10-4
162139,10-4
162140,10-4
162141,10-4
162142,10-4
162143,10-4
162144,10-4
162145,10-4
162146,10-4
162147,10-4
162148,10-4
162149,10-4
162150,10-4
162151,10-4
162152,10-4
162153,10-4
162154,10-4
162155,10-4
162156,10-4
162157,10-4
162158,10-4
162159,10-4
162160,10-4
162161,10-4
162162,10-4
162163,10-4
162164,10-4
162165,10-4
162166,10-4
162167,10-4
162168,10-4
162169,10-4
162170,10-4
162171,10-4
162172,10-4
162173,10-4
162174,10-4
162175,10-4
162176,10-4
162177,10-4
162178,10-4
162179,10-4
162180,10-4
162181,10-4
162182,10-4
162183,10-4
162184,10-4
162185,10-4
162186,10-4
162187,10-4
162188,10-4
162189,10-4
162190,10-4
162191,10-4
162192,10-4
162193,10-4
162194,10-4
162195,10-4
162196,10-4
162197,10-4
162198,10-4
162199,10-4
162200,11-4
162201,11-4
162202,11-4
162203,11-4
162204,11-4
162205,11-4
162206,11-4
162207,11-4
162208,11-4
162209,11-4
162210,11-4
162211,11-4
162212,11-4
162213,11-4
162214,11-4
162215,11-4
162216,11-4
162217,11-4
162218,11-4
162219,11-4
162220,11-4
162221,11-4
162222,11-4
162223,11-4
162224,11-4
162225,11-4
162226,11-4
162227,11-4
162228,11-4
162229,11-4
162230,11-4
162231,11-4
162232,11-4
162233,11-4
162234,11-4
162235,11-4
162236,11-4
162237,11-4
162238,11-4
162239,11-4
162240,11-4
162241,11-4
162242,11-4
162243,11-4
162244,11-4
162245,11-4
162246,11-4
162247,11-4
162248,11-4
162249,11-4
162250,11-4
162251,11-4
162252,11-4
162253,11-4
162254,11-4
162255,11-4
162256,11-4
162257,11-4
162258,11-4
162259,11-4
162260,11-4
162261,11-4
162262,11-4
162263,11-4
162264,11-4
162265,11-4
162266,11-4
162267,11-4
162268,11-4
162269,11-4
162270,11-4
162271,11-4
162272,11-4
162273,11-4
162274,11-4
162275,11-4
162276,11-4
162277,11-4
162278,11-4
162279,11-4
162280,11-4
162281,11-4
162282,11-4
162283,11-4
162284,11-4
162285,11-4
162286,11-4
162287,11-4
162288,11-4
162289,11-4
162290,11-4
162291,11-4
162292,11-4
162293,11-4
162294,11-4
162295,11-4
162296,11-4
162297,11-4
162298,11-4
162299,11-4
162300,11-4
162301,11-4
162302,11-4
162303,11-4
162304,11-4
162305,11-4
162306,11-4
162307,11-4
162308,11-4
162309,11-4
162310,11-4
162311,11-4
162312,11-4
162313,11-4
162314,11-4
162315,11-4
162316,11-4
162317,11-4
162318,11-4
162319,11-4
162320,11-4
162321,11-4
162322,11-4
162323,11-4
162324,11-4
162325,11-4
162326,11-4
162327,11-4
162328,11-4
162329,11-4
162330,11-4
162331,11-4
162332,11-4
162333,11-4
162334,11-4
162335,11-4
162336,11-4
162337,11-4
162338,11-4
162339,11-4
162340,11-4
162341,11-4
162342,11-4
162343,11-4
162344,11-4
162345,11-4
162346,11-4
162347,11-4
162348,11-4
162349,11-4
162350,11-4
162351,11-4
162352,11-4
162353,11-4
162354,11-4
162355,11-4
162356,11-4
162357,11-4
162358,11-4
162359,11-4
162360,11-4
162361,11-4
162362,11-4
162363,11-4
162364,11-4
162365,11-4
162366,11-4
162367,11-4
162368,11-4
162369,11-4
162370,11-4
162371,11-4
162372,11-4
162373,11-4
162374,11-4
162375,11-4
162376,11-4
162377,11-4
162378,11-4
162379,11-4
162380,11-4
162381,11-4
162382,11-4
162383,11-4
162384,11-4
162385,11-4
162386,11-4
162387,11-4
162388,11-4
162389,11-4
162390,11-4
162391,11-4
162392,11-4
162393,11-4
162394,11-4
162395,11-4
162396,11-4
162397,11-4
162398,11-4
162399,11-4
162400,11-4
162401,11-4
162402,11-4
162403,11-4
162404,11-4
162405,11-4
162406,11-4
162407,11-4
162408,11-4
162409,11-4
162410,11-4
162411,11-4
162412,11-4
162413,11-4
162414,11-4
162415,11-4
162416,11-4
162417,11-4
162418,11-4
162419,11-4
162420,11-4
162421,11-4
162422,11-4
162423,11-4
162424,11-4
162425,11-4
162426,11-4
162427,11-4
162428,11-4
162429,11-4
162430,11-4
162431,11-4
162432,11-4
162433,11-4
162434,11-4
162435,11-4
162436,11-4
162437,11-4
162438,11-4
162439,11-4
162440,11-4
162441,11-4
162442,11-4
162443,11-4
162444,11-4
162445,11-4
162446,11-4
162447,11-4
162448,11-4
162449,11-4
162450,11-4
162451,11-4
162452,11-4
162453,11-4
162454,11-4
162455,11-4
162456,11-4
162457,11-4
162458,11-4
162459,11-4
162460,11-4
162461,11-4
162462,11-4
162463,11-4
162464,11-4
162465,11-4
162466,11-4
162467,11-4
162468,11-4
162469,11-4
162470,11-4
162471,11-4
162472,11-4
162473,11-4
162474,11-4
162475,11-4
162476,11-4
162477,11-4
162478,11-4
162479,11-4
162480,11-4
162481,11-4
162482,11-4
162483,11-4
162484,11-4
162485,11-4
162486,11-4
162487,11-4
162488,11-4
162489,11-4
162490,11-4
162491,11-4
162492,11-4
162493,11-4
162494,11-4
162495,11-4
162496,11-4
162497,11-4
162498,11-4
162499,11-4
162500,11-4
162501,11-4
162502,11-4
162503,11-4
162504,11-4
162505,11-4
162506,11-4
162507,11-4
162508,11-4
162509,11-4
162510,11-4
162511,11-4
162512,11-4
162513,11-4
162514,11-4
162515,11-4
162516,11-4
162517,11-4
162518,11-4
162519,11-4
162520,11-4
162521,11-4
162522,11-4
162523,11-4
162524,11-4
162525,11-4
162526,11-4
162527,11-4
162528,11-4
162529,11-4
162530,11-4
162531,11-4
162532,11-4
162533,11-4
162534,11-4
162535,11-4
162536,11-4
162537,11-4
162538,11-4
162539,11-4
162540,11-4
162541,11-4
162542,11-4
162543,11-4
162544,11-4
162545,11-4
162546,11-4
162547,11-4
162548,11-4
162549,11-4
162550,11-4
162551,11-4
162552,11-4
162553,11-4
162554,11-4
162555,11-4
162556,11-4
162557,11-4
162558,11-4
162559,11-4
162560,11-4
162561,11-4
162562,11-4
162563,11-4
162564,11-4
162565,11-4
162566,11-4
162567,11-4
162568,11-4
162569,11-4
162570,11-4
162571,11-4
162572,11-4
162573,11-4
162574,11-4
162575,11-4
162576,11-4
162577,11-4
162578,11-4
162579,11-4
162580,11-4
162581,11-4
162582,11-4
162583,11-4
162584,11-4
162585,11-4
162586,11-4
162587,11-4
162588,11-4
162589,11-4
162590,11-4
